Date Time,Power (kW)
8/16/2018 13:15,490.54
8/16/2018 13:20,488.96
8/16/2018 13:25,490.45
8/16/2018 13:30,489.36
8/16/2018 13:35,489.98
8/16/2018 13:40,491.66
8/16/2018 13:45,496.35
8/16/2018 13:50,494.28
8/16/2018 13:55,494.52
8/16/2018 14:00,492.6
8/16/2018 14:05,490.98
8/16/2018 14:10,486.48
8/16/2018 14:15,486.86
8/16/2018 14:20,485.86
8/16/2018 14:25,483.13
8/16/2018 14:30,479.92
8/16/2018 14:35,478.12
8/16/2018 14:40,469.56
8/16/2018 14:45,465.08
8/16/2018 14:50,459.1
8/16/2018 14:55,459.66
8/16/2018 15:00,452.46
8/16/2018 15:05,452.08
8/16/2018 15:10,451.6
8/16/2018 15:15,443.4
8/16/2018 15:20,433.78
8/16/2018 15:25,425.48
8/16/2018 15:30,424.2
8/16/2018 15:35,417.12
8/16/2018 15:40,402.58
8/16/2018 15:45,409
8/16/2018 15:50,406.52
8/16/2018 15:55,398.94
8/16/2018 16:00,389.24
8/16/2018 16:05,385.68
8/16/2018 16:10,378.43
8/16/2018 16:15,369.34
8/16/2018 16:20,365.02
8/16/2018 16:25,360.48
8/16/2018 16:30,351.3
8/16/2018 16:35,343
8/16/2018 16:40,330.7
8/16/2018 16:45,322.86
8/16/2018 16:50,314.18
8/16/2018 16:55,304.5
8/16/2018 17:00,296.94
8/16/2018 17:05,288.07
8/16/2018 17:10,277.38
8/16/2018 17:15,264.03
8/16/2018 17:20,254.1
8/16/2018 17:25,240.66
8/16/2018 17:30,230.41
8/16/2018 17:35,220.38
8/16/2018 17:40,206.21
8/16/2018 17:45,196.03
8/16/2018 17:50,182.93
8/16/2018 17:55,174.47
8/16/2018 18:00,165.63
8/16/2018 18:05,150.84
8/16/2018 18:10,141.5
8/16/2018 18:15,130.97
8/16/2018 18:20,115.06
8/16/2018 18:25,100.16
8/16/2018 18:30,86.89
8/16/2018 18:35,75.73
8/16/2018 18:40,64.05
8/16/2018 18:45,52.61
8/16/2018 18:50,42.24
8/16/2018 18:55,33.91
8/16/2018 19:00,27.08
8/16/2018 19:05,20.35
8/16/2018 19:10,14.48
8/16/2018 19:15,10.1
8/16/2018 19:20,6.22
8/16/2018 19:25,3.07
8/16/2018 19:30,0.7
8/16/2018 19:35,0
8/16/2018 19:40,0
8/16/2018 19:45,0
8/16/2018 19:50,0
8/16/2018 19:55,0
8/16/2018 20:00,0
8/16/2018 20:05,0
8/16/2018 20:10,0
8/16/2018 20:15,0
8/16/2018 20:20,0
8/16/2018 20:25,0
8/16/2018 20:30,0
8/16/2018 20:35,0
8/16/2018 20:40,0
8/16/2018 20:45,0
8/16/2018 20:50,0
8/16/2018 20:55,0
8/16/2018 21:00,0
8/16/2018 21:05,0
8/16/2018 21:10,0
8/16/2018 21:15,0
8/16/2018 21:20,0
8/16/2018 21:25,0
8/16/2018 21:30,0
8/16/2018 21:35,0
8/16/2018 21:40,0
8/16/2018 21:45,0
8/16/2018 21:50,0
8/16/2018 21:55,0
8/16/2018 22:00,0
8/16/2018 22:05,0
8/16/2018 22:10,0
8/16/2018 22:15,0
8/16/2018 22:20,0
8/16/2018 22:25,0
8/16/2018 22:30,0
8/16/2018 22:35,0
8/16/2018 22:40,0
8/16/2018 22:45,0
8/16/2018 22:50,0
8/16/2018 22:55,0
8/16/2018 23:00,0
8/16/2018 23:05,0
8/16/2018 23:10,0
8/16/2018 23:15,0
8/16/2018 23:20,0
8/16/2018 23:25,0
8/16/2018 23:30,0
8/16/2018 23:35,0
8/16/2018 23:40,0
8/16/2018 23:45,0
8/16/2018 23:50,0
8/16/2018 23:55,0
8/17/2018 0:00,0
8/17/2018 0:05,0
8/17/2018 0:10,0
8/17/2018 0:15,0
8/17/2018 0:20,0
8/17/2018 0:25,0
8/17/2018 0:30,0
8/17/2018 0:35,0
8/17/2018 0:40,0
8/17/2018 0:45,0
8/17/2018 0:50,0
8/17/2018 0:55,0
8/17/2018 1:00,0
8/17/2018 1:05,0
8/17/2018 1:10,0
8/17/2018 1:15,0
8/17/2018 1:20,0
8/17/2018 1:25,0
8/17/2018 1:30,0
8/17/2018 1:35,0
8/17/2018 1:40,0
8/17/2018 1:45,0
8/17/2018 1:50,0
8/17/2018 1:55,0
8/17/2018 2:00,0
8/17/2018 2:05,0
8/17/2018 2:10,0
8/17/2018 2:15,0
8/17/2018 2:20,0
8/17/2018 2:25,0
8/17/2018 2:30,0
8/17/2018 2:35,0
8/17/2018 2:40,0
8/17/2018 2:45,0
8/17/2018 2:50,0
8/17/2018 2:55,0
8/17/2018 3:00,0
8/17/2018 3:05,0
8/17/2018 3:10,0
8/17/2018 3:15,0
8/17/2018 3:20,0
8/17/2018 3:25,0
8/17/2018 3:30,0
8/17/2018 3:35,0
8/17/2018 3:40,0
8/17/2018 3:45,0
8/17/2018 3:50,0
8/17/2018 3:55,0
8/17/2018 4:00,0
8/17/2018 4:05,0
8/17/2018 4:10,0
8/17/2018 4:15,0
8/17/2018 4:20,0
8/17/2018 4:25,0
8/17/2018 4:30,0
8/17/2018 4:35,0
8/17/2018 4:40,0
8/17/2018 4:45,0
8/17/2018 4:50,0
8/17/2018 4:55,0
8/17/2018 5:00,0
8/17/2018 5:05,0
8/17/2018 5:10,0
8/17/2018 5:15,0
8/17/2018 5:20,0
8/17/2018 5:25,0
8/17/2018 5:30,0
8/17/2018 5:35,0
8/17/2018 5:40,0
8/17/2018 5:45,0
8/17/2018 5:50,0
8/17/2018 5:55,0
8/17/2018 6:00,0
8/17/2018 6:05,0
8/17/2018 6:10,0
8/17/2018 6:15,0
8/17/2018 6:20,2.01
8/17/2018 6:25,5.1
8/17/2018 6:30,7.42
8/17/2018 6:35,9.69
8/17/2018 6:40,12.21
8/17/2018 6:45,14.98
8/17/2018 6:50,17.27
8/17/2018 6:55,20.06
8/17/2018 7:00,22.58
8/17/2018 7:05,25.02
8/17/2018 7:10,27.6
8/17/2018 7:15,30.86
8/17/2018 7:20,34.09
8/17/2018 7:25,38.48
8/17/2018 7:30,42.42
8/17/2018 7:35,47.22
8/17/2018 7:40,53.05
8/17/2018 7:45,58.77
8/17/2018 7:50,66.24
8/17/2018 7:55,72.55
8/17/2018 8:00,79.77
8/17/2018 8:05,87.98
8/17/2018 8:10,96.98
8/17/2018 8:15,104.67
8/17/2018 8:20,113.68
8/17/2018 8:25,121.85
8/17/2018 8:30,131.14
8/17/2018 8:35,142.12
8/17/2018 8:40,151.28
8/17/2018 8:45,160.04
8/17/2018 8:50,170.33
8/17/2018 8:55,180.93
8/17/2018 9:00,190.06
8/17/2018 9:05,200.13
8/17/2018 9:10,209.71
8/17/2018 9:15,219.34
8/17/2018 9:20,228.92
8/17/2018 9:25,239.31
8/17/2018 9:30,249.48
8/17/2018 9:35,258.47
8/17/2018 9:40,269.61
8/17/2018 9:45,277.62
8/17/2018 9:50,285.56
8/17/2018 9:55,295.22
8/17/2018 10:00,303.8
8/17/2018 10:05,311.07
8/17/2018 10:10,320.24
8/17/2018 10:15,326.9
8/17/2018 10:20,336.9
8/17/2018 10:25,343.05
8/17/2018 10:30,349.32
8/17/2018 10:35,357.58
8/17/2018 10:40,364.15
8/17/2018 10:45,373.52
8/17/2018 10:50,378.26
8/17/2018 10:55,388.78
8/17/2018 11:00,392
8/17/2018 11:05,398.52
8/17/2018 11:10,401.48
8/17/2018 11:15,410.26
8/17/2018 11:20,417.54
8/17/2018 11:25,419.77
8/17/2018 11:30,425.72
8/17/2018 11:35,434.32
8/17/2018 11:40,438.48
8/17/2018 11:45,444.05
8/17/2018 11:50,449.16
8/17/2018 11:55,453.07
8/17/2018 12:00,458.88
8/17/2018 12:05,463.76
8/17/2018 12:10,467.45
8/17/2018 12:15,471.06
8/17/2018 12:20,471.14
8/17/2018 12:25,475.04
8/17/2018 12:30,482.25
8/17/2018 12:35,486.02
8/17/2018 12:40,487.86
8/17/2018 12:45,487.46
8/17/2018 12:50,489.43
8/17/2018 12:55,490.42
8/17/2018 13:00,490.14
8/17/2018 13:05,492.16
8/17/2018 13:10,493.85
8/17/2018 13:15,498.74
8/17/2018 13:20,493.36
8/17/2018 13:25,496.88
8/17/2018 13:30,499
8/17/2018 13:35,500.88
8/17/2018 13:40,498.86
8/17/2018 13:45,500.46
8/17/2018 13:50,491.26
8/17/2018 13:55,492.7
8/17/2018 14:00,493.6
8/17/2018 14:05,493.1
8/17/2018 14:10,482.5
8/17/2018 14:15,488.57
8/17/2018 14:20,491.76
8/17/2018 14:25,492.72
8/17/2018 14:30,486.18
8/17/2018 14:35,485.75
8/17/2018 14:40,481.58
8/17/2018 14:45,480.36
8/17/2018 14:50,475.84
8/17/2018 14:55,469.5
8/17/2018 15:00,466.82
8/17/2018 15:05,463.78
8/17/2018 15:10,457.68
8/17/2018 15:15,451.38
8/17/2018 15:20,447.05
8/17/2018 15:25,443.12
8/17/2018 15:30,436.52
8/17/2018 15:35,433.62
8/17/2018 15:40,427.75
8/17/2018 15:45,420.2
8/17/2018 15:50,414.36
8/17/2018 15:55,407.84
8/17/2018 16:00,399.63
8/17/2018 16:05,387.76
8/17/2018 16:10,379.35
8/17/2018 16:15,371.48
8/17/2018 16:20,361.5
8/17/2018 16:25,354.52
8/17/2018 16:30,347.4
8/17/2018 16:35,339.96
8/17/2018 16:40,333.54
8/17/2018 16:45,324.68
8/17/2018 16:50,315.52
8/17/2018 16:55,305.94
8/17/2018 17:00,294.46
8/17/2018 17:05,286.44
8/17/2018 17:10,272.58
8/17/2018 17:15,260.98
8/17/2018 17:20,251.25
8/17/2018 17:25,240.65
8/17/2018 17:30,230.88
8/17/2018 17:35,223.22
8/17/2018 17:40,209.03
8/17/2018 17:45,197.65
8/17/2018 17:50,184.56
8/17/2018 17:55,170.69
8/17/2018 18:00,159.29
8/17/2018 18:05,147.07
8/17/2018 18:10,134.29
8/17/2018 18:15,123.05
8/17/2018 18:20,109.97
8/17/2018 18:25,94.65
8/17/2018 18:30,80.33
8/17/2018 18:35,69.71
8/17/2018 18:40,60.58
8/17/2018 18:45,50.18
8/17/2018 18:50,40.66
8/17/2018 18:55,31.95
8/17/2018 19:00,24.14
8/17/2018 19:05,17.52
8/17/2018 19:10,12.42
8/17/2018 19:15,8.84
8/17/2018 19:20,5.74
8/17/2018 19:25,2.75
8/17/2018 19:30,0.53
8/17/2018 19:35,0
8/17/2018 19:40,0
8/17/2018 19:45,0
8/17/2018 19:50,0
8/17/2018 19:55,0
8/17/2018 20:00,0
8/17/2018 20:05,0
8/17/2018 20:10,0
8/17/2018 20:15,0
8/17/2018 20:20,0
8/17/2018 20:25,0
8/17/2018 20:30,0
8/17/2018 20:35,0
8/17/2018 20:40,0
8/17/2018 20:45,0
8/17/2018 20:50,0
8/17/2018 20:55,0
8/17/2018 21:00,0
8/17/2018 21:05,0
8/17/2018 21:10,0
8/17/2018 21:15,0
8/17/2018 21:20,0
8/17/2018 21:25,0
8/17/2018 21:30,0
8/17/2018 21:35,0
8/17/2018 21:40,0
8/17/2018 21:45,0
8/17/2018 21:50,0
8/17/2018 21:55,0
8/17/2018 22:00,0
8/17/2018 22:05,0
8/17/2018 22:10,0
8/17/2018 22:15,0
8/17/2018 22:20,0
8/17/2018 22:25,0
8/17/2018 22:30,0
8/17/2018 22:35,0
8/17/2018 22:40,0
8/17/2018 22:45,0
8/17/2018 22:50,0
8/17/2018 22:55,0
8/17/2018 23:00,0
8/17/2018 23:05,0
8/17/2018 23:10,0
8/17/2018 23:15,0
8/17/2018 23:20,0
8/17/2018 23:25,0
8/17/2018 23:30,0
8/17/2018 23:35,0
8/17/2018 23:40,0
8/17/2018 23:45,0
8/17/2018 23:50,0
8/17/2018 23:55,0
8/18/2018 0:00,0
8/18/2018 0:05,0
8/18/2018 0:10,0
8/18/2018 0:15,0
8/18/2018 0:20,0
8/18/2018 0:25,0
8/18/2018 0:30,0
8/18/2018 0:35,0
8/18/2018 0:40,0
8/18/2018 0:45,0
8/18/2018 0:50,0
8/18/2018 0:55,0
8/18/2018 1:00,0
8/18/2018 1:05,0
8/18/2018 1:10,0
8/18/2018 1:15,0
8/18/2018 1:20,0
8/18/2018 1:25,0
8/18/2018 1:30,0
8/18/2018 1:35,0
8/18/2018 1:40,0
8/18/2018 1:45,0
8/18/2018 1:50,0
8/18/2018 1:55,0
8/18/2018 2:00,0
8/18/2018 2:05,0
8/18/2018 2:10,0
8/18/2018 2:15,0
8/18/2018 2:20,0
8/18/2018 2:25,0
8/18/2018 2:30,0
8/18/2018 2:35,0
8/18/2018 2:40,0
8/18/2018 2:45,0
8/18/2018 2:50,0
8/18/2018 2:55,0
8/18/2018 3:00,0
8/18/2018 3:05,0
8/18/2018 3:10,0
8/18/2018 3:15,0
8/18/2018 3:20,0
8/18/2018 3:25,0
8/18/2018 3:30,0
8/18/2018 3:35,0
8/18/2018 3:40,0
8/18/2018 3:45,0
8/18/2018 3:50,0
8/18/2018 3:55,0
8/18/2018 4:00,0
8/18/2018 4:05,0
8/18/2018 4:10,0
8/18/2018 4:15,0
8/18/2018 4:20,0
8/18/2018 4:25,0
8/18/2018 4:30,0
8/18/2018 4:35,0
8/18/2018 4:40,0
8/18/2018 4:45,0
8/18/2018 4:50,0
8/18/2018 4:55,0
8/18/2018 5:00,0
8/18/2018 5:05,0
8/18/2018 5:10,0
8/18/2018 5:15,0
8/18/2018 5:20,0
8/18/2018 5:25,0
8/18/2018 5:30,0
8/18/2018 5:35,0
8/18/2018 5:40,0
8/18/2018 5:45,0
8/18/2018 5:50,0
8/18/2018 5:55,0
8/18/2018 6:00,0
8/18/2018 6:05,0
8/18/2018 6:10,0
8/18/2018 6:15,0
8/18/2018 6:20,2.67
8/18/2018 6:25,4.88
8/18/2018 6:30,7.31
8/18/2018 6:35,9.77
8/18/2018 6:40,11.96
8/18/2018 6:45,14.13
8/18/2018 6:50,16.48
8/18/2018 6:55,19.04
8/18/2018 7:00,21.04
8/18/2018 7:05,23.26
8/18/2018 7:10,26.12
8/18/2018 7:15,29.4
8/18/2018 7:20,33.08
8/18/2018 7:25,37.05
8/18/2018 7:30,41.25
8/18/2018 7:35,46.27
8/18/2018 7:40,52.73
8/18/2018 7:45,58.48
8/18/2018 7:50,65.16
8/18/2018 7:55,72.61
8/18/2018 8:00,80.86
8/18/2018 8:05,88.02
8/18/2018 8:10,96.1
8/18/2018 8:15,104.61
8/18/2018 8:20,114.94
8/18/2018 8:25,122.94
8/18/2018 8:30,131.32
8/18/2018 8:35,142.03
8/18/2018 8:40,151.94
8/18/2018 8:45,160.7
8/18/2018 8:50,170.95
8/18/2018 8:55,179.52
8/18/2018 9:00,190.08
8/18/2018 9:05,199.8
8/18/2018 9:10,210.29
8/18/2018 9:15,220.69
8/18/2018 9:20,230.99
8/18/2018 9:25,239.06
8/18/2018 9:30,247.49
8/18/2018 9:35,258.5
8/18/2018 9:40,268.02
8/18/2018 9:45,275.91
8/18/2018 9:50,285.49
8/18/2018 9:55,293.35
8/18/2018 10:00,302.77
8/18/2018 10:05,310.58
8/18/2018 10:10,318.25
8/18/2018 10:15,325.3
8/18/2018 10:20,334.74
8/18/2018 10:25,344.4
8/18/2018 10:30,349.15
8/18/2018 10:35,358.7
8/18/2018 10:40,363.56
8/18/2018 10:45,374.46
8/18/2018 10:50,379.3
8/18/2018 10:55,384.54
8/18/2018 11:00,391.7
8/18/2018 11:05,397.38
8/18/2018 11:10,405.74
8/18/2018 11:15,411.9
8/18/2018 11:20,417.54
8/18/2018 11:25,423.24
8/18/2018 11:30,430
8/18/2018 11:35,436
8/18/2018 11:40,441.28
8/18/2018 11:45,448.4
8/18/2018 11:50,450.12
8/18/2018 11:55,453.82
8/18/2018 12:00,455.56
8/18/2018 12:05,457.7
8/18/2018 12:10,461.5
8/18/2018 12:15,467.77
8/18/2018 12:20,470.52
8/18/2018 12:25,476.58
8/18/2018 12:30,478.12
8/18/2018 12:35,478.32
8/18/2018 12:40,478.62
8/18/2018 12:45,487.24
8/18/2018 12:50,486.74
8/18/2018 12:55,489
8/18/2018 13:00,486.62
8/18/2018 13:05,489.06
8/18/2018 13:10,493.32
8/18/2018 13:15,493.5
8/18/2018 13:20,493.3
8/18/2018 13:25,495.86
8/18/2018 13:30,498.08
8/18/2018 13:35,495.4
8/18/2018 13:40,498.98
8/18/2018 13:45,499.1
8/18/2018 13:50,496.72
8/18/2018 13:55,495.78
8/18/2018 14:00,492.5
8/18/2018 14:05,488.22
8/18/2018 14:10,491.52
8/18/2018 14:15,487.9
8/18/2018 14:20,483.35
8/18/2018 14:25,480.8
8/18/2018 14:30,478.38
8/18/2018 14:35,469.72
8/18/2018 14:40,476.8
8/18/2018 14:45,471.26
8/18/2018 14:50,467.84
8/18/2018 14:55,463.6
8/18/2018 15:00,462.44
8/18/2018 15:05,460.5
8/18/2018 15:10,453.32
8/18/2018 15:15,451.16
8/18/2018 15:20,446.32
8/18/2018 15:25,440.65
8/18/2018 15:30,433.44
8/18/2018 15:35,427.98
8/18/2018 15:40,420.92
8/18/2018 15:45,418.2
8/18/2018 15:50,414.5
8/18/2018 15:55,406.24
8/18/2018 16:00,397.36
8/18/2018 16:05,390.84
8/18/2018 16:10,384.32
8/18/2018 16:15,377.28
8/18/2018 16:20,370.14
8/18/2018 16:25,364.06
8/18/2018 16:30,356.5
8/18/2018 16:35,349.3
8/18/2018 16:40,340.76
8/18/2018 16:45,331.12
8/18/2018 16:50,320.22
8/18/2018 16:55,310.95
8/18/2018 17:00,302
8/18/2018 17:05,291.01
8/18/2018 17:10,283.87
8/18/2018 17:15,274.37
8/18/2018 17:20,264.88
8/18/2018 17:25,252.38
8/18/2018 17:30,239.91
8/18/2018 17:35,231.72
8/18/2018 17:40,218.89
8/18/2018 17:45,207.65
8/18/2018 17:50,195.01
8/18/2018 17:55,183.57
8/18/2018 18:00,171.51
8/18/2018 18:05,160.19
8/18/2018 18:10,147.5
8/18/2018 18:15,132.43
8/18/2018 18:20,117.94
8/18/2018 18:25,102.78
8/18/2018 18:30,87.13
8/18/2018 18:35,76.19
8/18/2018 18:40,65.57
8/18/2018 18:45,53.49
8/18/2018 18:50,41.06
8/18/2018 18:55,31.17
8/18/2018 19:00,23.91
8/18/2018 19:05,17.38
8/18/2018 19:10,12.53
8/18/2018 19:15,8.34
8/18/2018 19:20,5.18
8/18/2018 19:25,2.54
8/18/2018 19:30,0.38
8/18/2018 19:35,0
8/18/2018 19:40,0
8/18/2018 19:45,0
8/18/2018 19:50,0
8/18/2018 19:55,0
8/18/2018 20:00,0
8/18/2018 20:05,0
8/18/2018 20:10,0
8/18/2018 20:15,0
8/18/2018 20:20,0
8/18/2018 20:25,0
8/18/2018 20:30,0
8/18/2018 20:35,0
8/18/2018 20:40,0
8/18/2018 20:45,0
8/18/2018 20:50,0
8/18/2018 20:55,0
8/18/2018 21:00,0
8/18/2018 21:05,0
8/18/2018 21:10,0
8/18/2018 21:15,0
8/18/2018 21:20,0
8/18/2018 21:25,0
8/18/2018 21:30,0
8/18/2018 21:35,0
8/18/2018 21:40,0
8/18/2018 21:45,0
8/18/2018 21:50,0
8/18/2018 21:55,0
8/18/2018 22:00,0
8/18/2018 22:05,0
8/18/2018 22:10,0
8/18/2018 22:15,0
8/18/2018 22:20,0
8/18/2018 22:25,0
8/18/2018 22:30,0
8/18/2018 22:35,0
8/18/2018 22:40,0
8/18/2018 22:45,0
8/18/2018 22:50,0
8/18/2018 22:55,0
8/18/2018 23:00,0
8/18/2018 23:05,0
8/18/2018 23:10,0
8/18/2018 23:15,0
8/18/2018 23:20,0
8/18/2018 23:25,0
8/18/2018 23:30,0
8/18/2018 23:35,0
8/18/2018 23:40,0
8/18/2018 23:45,0
8/18/2018 23:50,0
8/18/2018 23:55,0
8/19/2018 0:00,0
8/19/2018 0:05,0
8/19/2018 0:10,0
8/19/2018 0:15,0
8/19/2018 0:20,0
8/19/2018 0:25,0
8/19/2018 0:30,0
8/19/2018 0:35,0
8/19/2018 0:40,0
8/19/2018 0:45,0
8/19/2018 0:50,0
8/19/2018 0:55,0
8/19/2018 1:00,0
8/19/2018 1:05,0
8/19/2018 1:10,0
8/19/2018 1:15,0
8/19/2018 1:20,0
8/19/2018 1:25,0
8/19/2018 1:30,0
8/19/2018 1:35,0
8/19/2018 1:40,0
8/19/2018 1:45,0
8/19/2018 1:50,0
8/19/2018 1:55,0
8/19/2018 2:00,0
8/19/2018 2:05,0
8/19/2018 2:10,0
8/19/2018 2:15,0
8/19/2018 2:20,0
8/19/2018 2:25,0
8/19/2018 2:30,0
8/19/2018 2:35,0
8/19/2018 2:40,0
8/19/2018 2:45,0
8/19/2018 2:50,0
8/19/2018 2:55,0
8/19/2018 3:00,0
8/19/2018 3:05,0
8/19/2018 3:10,0
8/19/2018 3:15,0
8/19/2018 3:20,0
8/19/2018 3:25,0
8/19/2018 3:30,0
8/19/2018 3:35,0
8/19/2018 3:40,0
8/19/2018 3:45,0
8/19/2018 3:50,0
8/19/2018 3:55,0
8/19/2018 4:00,0
8/19/2018 4:05,0
8/19/2018 4:10,0
8/19/2018 4:15,0
8/19/2018 4:20,0
8/19/2018 4:25,0
8/19/2018 4:30,0
8/19/2018 4:35,0
8/19/2018 4:40,0
8/19/2018 4:45,0
8/19/2018 4:50,0
8/19/2018 4:55,0
8/19/2018 5:00,0
8/19/2018 5:05,0
8/19/2018 5:10,0
8/19/2018 5:15,0
8/19/2018 5:20,0
8/19/2018 5:25,0
8/19/2018 5:30,0
8/19/2018 5:35,0
8/19/2018 5:40,0
8/19/2018 5:45,0
8/19/2018 5:50,0
8/19/2018 5:55,0
8/19/2018 6:00,0
8/19/2018 6:05,0
8/19/2018 6:10,0
8/19/2018 6:15,0
8/19/2018 6:20,1
8/19/2018 6:25,3.93
8/19/2018 6:30,6.27
8/19/2018 6:35,8.25
8/19/2018 6:40,10.39
8/19/2018 6:45,12.6
8/19/2018 6:50,14.78
8/19/2018 6:55,16.99
8/19/2018 7:00,18.62
8/19/2018 7:05,20.43
8/19/2018 7:10,23.17
8/19/2018 7:15,25.98
8/19/2018 7:20,29.25
8/19/2018 7:25,33.33
8/19/2018 7:30,37.97
8/19/2018 7:35,42.92
8/19/2018 7:40,48.87
8/19/2018 7:45,55.71
8/19/2018 7:50,62.99
8/19/2018 7:55,70.96
8/19/2018 8:00,78.5
8/19/2018 8:05,86.31
8/19/2018 8:10,95.78
8/19/2018 8:15,105
8/19/2018 8:20,113.97
8/19/2018 8:25,122.79
8/19/2018 8:30,133.02
8/19/2018 8:35,143.51
8/19/2018 8:40,153.6
8/19/2018 8:45,162.41
8/19/2018 8:50,173.31
8/19/2018 8:55,183.93
8/19/2018 9:00,195.57
8/19/2018 9:05,204.92
8/19/2018 9:10,214.53
8/19/2018 9:15,223.47
8/19/2018 9:20,234.45
8/19/2018 9:25,243.62
8/19/2018 9:30,251.6
8/19/2018 9:35,262.37
8/19/2018 9:40,270.98
8/19/2018 9:45,281.17
8/19/2018 9:50,289.44
8/19/2018 9:55,298.9
8/19/2018 10:00,307.74
8/19/2018 10:05,315.02
8/19/2018 10:10,323.48
8/19/2018 10:15,331.4
8/19/2018 10:20,339.52
8/19/2018 10:25,347
8/19/2018 10:30,354.4
8/19/2018 10:35,361.36
8/19/2018 10:40,369.22
8/19/2018 10:45,378.24
8/19/2018 10:50,385.73
8/19/2018 10:55,391.36
8/19/2018 11:00,399.46
8/19/2018 11:05,403.22
8/19/2018 11:10,409.57
8/19/2018 11:15,415.78
8/19/2018 11:20,421.6
8/19/2018 11:25,429.68
8/19/2018 11:30,434
8/19/2018 11:35,438.1
8/19/2018 11:40,441.42
8/19/2018 11:45,446.74
8/19/2018 11:50,452.26
8/19/2018 11:55,455.93
8/19/2018 12:00,461.2
8/19/2018 12:05,466.16
8/19/2018 12:10,468.74
8/19/2018 12:15,475.02
8/19/2018 12:20,476.5
8/19/2018 12:25,477.92
8/19/2018 12:30,478.38
8/19/2018 12:35,483.4
8/19/2018 12:40,484.96
8/19/2018 12:45,486.2
8/19/2018 12:50,490.95
8/19/2018 12:55,495.7
8/19/2018 13:00,495.45
8/19/2018 13:05,497.44
8/19/2018 13:10,493.42
8/19/2018 13:15,495.86
8/19/2018 13:20,496.38
8/19/2018 13:25,496.32
8/19/2018 13:30,497.68
8/19/2018 13:35,496.06
8/19/2018 13:40,498.35
8/19/2018 13:45,497.1
8/19/2018 13:50,497.18
8/19/2018 13:55,494.12
8/19/2018 14:00,493.76
8/19/2018 14:05,491.27
8/19/2018 14:10,490.34
8/19/2018 14:15,485.64
8/19/2018 14:20,486.72
8/19/2018 14:25,484.82
8/19/2018 14:30,482.14
8/19/2018 14:35,481.88
8/19/2018 14:40,475.26
8/19/2018 14:45,470.82
8/19/2018 14:50,465.44
8/19/2018 14:55,464.4
8/19/2018 15:00,463.7
8/19/2018 15:05,460.7
8/19/2018 15:10,456.46
8/19/2018 15:15,453.26
8/19/2018 15:20,447.82
8/19/2018 15:25,440.73
8/19/2018 15:30,435
8/19/2018 15:35,427.94
8/19/2018 15:40,420.38
8/19/2018 15:45,415.6
8/19/2018 15:50,408.48
8/19/2018 15:55,402.36
8/19/2018 16:00,395.7
8/19/2018 16:05,387.78
8/19/2018 16:10,382.18
8/19/2018 16:15,376.14
8/19/2018 16:20,369.44
8/19/2018 16:25,360.62
8/19/2018 16:30,351.88
8/19/2018 16:35,343.63
8/19/2018 16:40,335.26
8/19/2018 16:45,325.66
8/19/2018 16:50,314.98
8/19/2018 16:55,306.63
8/19/2018 17:00,299
8/19/2018 17:05,290.69
8/19/2018 17:10,280.24
8/19/2018 17:15,271.31
8/19/2018 17:20,261.85
8/19/2018 17:25,252.56
8/19/2018 17:30,239.07
8/19/2018 17:35,226.39
8/19/2018 17:40,216.59
8/19/2018 17:45,205.28
8/19/2018 17:50,191.25
8/19/2018 17:55,178.39
8/19/2018 18:00,166.41
8/19/2018 18:05,154.32
8/19/2018 18:10,140.43
8/19/2018 18:15,125.31
8/19/2018 18:20,111.53
8/19/2018 18:25,98.26
8/19/2018 18:30,83.91
8/19/2018 18:35,70.5
8/19/2018 18:40,60.62
8/19/2018 18:45,50.13
8/19/2018 18:50,40
8/19/2018 18:55,31.32
8/19/2018 19:00,23.68
8/19/2018 19:05,18.16
8/19/2018 19:10,13.42
8/19/2018 19:15,8.49
8/19/2018 19:20,4.47
8/19/2018 19:25,1.91
8/19/2018 19:30,0.29
8/19/2018 19:35,0
8/19/2018 19:40,0
8/19/2018 19:45,0
8/19/2018 19:50,0
8/19/2018 19:55,0
8/19/2018 20:00,0
8/19/2018 20:05,0
8/19/2018 20:10,0
8/19/2018 20:15,0
8/19/2018 20:20,0
8/19/2018 20:25,0
8/19/2018 20:30,0
8/19/2018 20:35,0
8/19/2018 20:40,0
8/19/2018 20:45,0
8/19/2018 20:50,0
8/19/2018 20:55,0
8/19/2018 21:00,0
8/19/2018 21:05,0
8/19/2018 21:10,0
8/19/2018 21:15,0
8/19/2018 21:20,0
8/19/2018 21:25,0
8/19/2018 21:30,0
8/19/2018 21:35,0
8/19/2018 21:40,0
8/19/2018 21:45,0
8/19/2018 21:50,0
8/19/2018 21:55,0
8/19/2018 22:00,0
8/19/2018 22:05,0
8/19/2018 22:10,0
8/19/2018 22:15,0
8/19/2018 22:20,0
8/19/2018 22:25,0
8/19/2018 22:30,0
8/19/2018 22:35,0
8/19/2018 22:40,0
8/19/2018 22:45,0
8/19/2018 22:50,0
8/19/2018 22:55,0
8/19/2018 23:00,0
8/19/2018 23:05,0
8/19/2018 23:10,0
8/19/2018 23:15,0
8/19/2018 23:20,0
8/19/2018 23:25,0
8/19/2018 23:30,0
8/19/2018 23:35,0
8/19/2018 23:40,0
8/19/2018 23:45,0
8/19/2018 23:50,0
8/19/2018 23:55,0
